timestamp,"{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.168:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.53:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.128:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.179:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.61:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.168:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.182:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.53:9100"",""job"":""node"",""label"":""Free Memory Percentage""}"
1619069528.084,79.80272442749572,79.79690779826298,81.7770108444419,89.20429615964451,90.06977560776575,25.06377766514614,79.7262918784549,79.80109168946548,79.79711189051675,81.77221467647806,25.386467308667005,89.20275106078395
1619069533.084,79.80211215073437,79.79690779826298,81.77221467647806,89.20429615964451,90.06977560776575,25.06377766514614,79.72976144676916,79.80333670425705,79.79711189051675,81.77221467647806,25.282986991045785,89.20275106078395
1619069538.084,79.80211215073437,79.79752007502431,81.77221467647806,89.20858810092389,90.06842697885547,25.06377766514614,79.72976144676916,79.80333670425705,79.79711189051675,81.77221467647806,25.282986991045785,89.20858810092389
1619069543.084,79.80211215073437,79.79752007502431,81.77221467647806,89.20858810092389,90.06842697885547,25.060398715999327,79.72976144676916,79.80333670425705,79.79670370600918,81.77139830746295,25.282986991045785,89.20858810092389
1619069548.084,79.8029285197495,79.79752007502431,81.77221467647806,89.20858810092389,90.06842697885547,25.060398715999327,79.72976144676916,79.80313261200328,79.79670370600918,81.77139830746295,25.282986991045785,89.20858810092389
1619069553.084,79.8029285197495,79.79752007502431,81.77221467647806,89.2083428471365,90.06862314306059,25.060398715999327,79.72976144676916,79.80313261200328,79.79670370600918,81.77139830746295,25.3083291096469,89.20858810092389
1619069558.084,79.8029285197495,79.79752007502431,81.77221467647806,89.2083428471365,90.06862314306059,25.061243453286032,79.72976144676916,79.80313261200328,79.79833644403944,81.77139830746295,25.3083291096469,89.2083428471365
1619069563.084,79.80313261200328,79.79752007502431,81.77221467647806,89.2083428471365,90.06862314306059,25.061243453286032,79.72914917000783,79.80313261200328,79.79833644403944,81.77139830746295,25.3083291096469,89.2083428471365
1619069568.084,79.80313261200328,79.80098964333858,81.77119421520916,89.20655249448853,90.07016793617602,25.061243453286032,79.72914917000783,79.80313261200328,79.79833644403944,81.77139830746295,25.304950160500084,89.2083428471365
1619069573.084,79.80313261200328,79.80098964333858,81.77119421520916,89.20655249448853,90.07016793617602,25.070535563439773,79.72914917000783,79.80313261200328,79.80098964333858,81.76935738492513,25.304950160500084,89.20809759334911
1619069578.084,79.80956151799737,79.80098964333858,81.77119421520916,89.20655249448853,90.07016793617602,25.070535563439773,79.55852804584728,79.80956151799737,79.80098964333858,81.76935738492513,25.304950160500084,89.20809759334911
1619069583.084,79.80956151799737,79.79996918206967,81.76935738492513,89.21243858538597,90.0670293088939,25.070535563439773,79.55852804584728,79.80956151799737,79.80098964333858,81.76935738492513,25.304950160500084,89.20809759334911
1619069588.084,79.80956151799737,79.79996918206967,81.76935738492513,89.21243858538597,90.0670293088939,25.070535563439773,79.55852804584728,79.80956151799737,79.79680575213608,81.7707860307016,25.304950160500084,89.21243858538597
1619069593.084,79.8060919496831,79.79996918206967,81.76935738492513,89.21243858538597,90.0670293088939,25.070535563439773,79.71608726576586,79.80772468771335,79.79680575213608,81.7707860307016,25.304950160500084,89.21243858538597
1619069598.084,79.8060919496831,79.34168002620544,81.77139830746295,89.21248763614345,90.06693122679133,25.070535563439773,79.71608726576586,79.80772468771335,79.79680575213608,81.7707860307016,25.303260685926677,89.21243858538597
1619069603.084,79.8060919496831,79.34168002620544,81.77139830746295,89.21248763614345,90.06693122679133,25.070535563439773,79.71608726576586,79.80772468771335,79.8196640845595,81.77384741450831,25.303260685926677,89.21253668690092
1619069608.084,79.71425043548184,79.34168002620544,81.77139830746295,89.21248763614345,90.06693122679133,25.070535563439773,79.53138377609447,79.71425043548184,79.8196640845595,81.77384741450831,25.303260685926677,89.21253668690092
1619069613.084,79.71425043548184,84.0672320702404,81.68353659221042,90.12838790516233,89.44612055859719,25.070535563439773,79.53138377609447,79.71425043548184,79.8196640845595,81.77384741450831,24.81035647913499,89.21253668690092
1619069618.084,79.71425043548184,84.0672320702404,81.68353659221042,90.12838790516233,89.44612055859719,35.748859604662954,79.53138377609447,79.71425043548184,84.0672320702404,83.82660730303311,24.81035647913499,90.12976132637172
1619069623.084,83.94283784156114,84.0672320702404,81.68353659221042,90.12838790516233,89.44612055859719,35.748859604662954,83.94202147254603,84.06855866988995,84.0672320702404,83.82660730303311,24.81035647913499,90.12976132637172
1619069628.084,83.94283784156114,84.05233333571441,83.87150759886484,90.132557219548,90.41968350867144,35.748859604662954,83.94202147254603,84.06855866988995,84.0672320702404,83.82660730303311,35.20865010981585,90.12976132637172
1619069633.084,83.94283784156114,84.05233333571441,83.87150759886484,90.132557219548,90.41968350867144,35.88359520189221,83.94202147254603,84.06855866988995,84.05233333571441,83.86518073899765,35.20865010981585,90.132557219548
1619069638.084,83.94538899473339,84.05233333571441,83.87150759886484,90.132557219548,90.41968350867144,35.88359520189221,83.93620484331328,84.12243902488802,84.05233333571441,83.86518073899765,35.20865010981585,90.132557219548
1619069643.084,83.94538899473339,83.42301487118206,83.85875183300355,90.16429305963665,90.45303142354402,35.88359520189221,83.93620484331328,84.12243902488802,84.05233333571441,83.86518073899765,36.03902686264572,90.132557219548
1619069648.084,83.94538899473339,83.42301487118206,83.85875183300355,90.16429305963665,90.45303142354402,32.81719885115729,83.93620484331328,84.12243902488802,83.3262751428901,83.80732058505086,36.03902686264572,90.18303044899346
1619069653.084,84.05488448888667,83.42301487118206,83.85875183300355,90.16429305963665,90.45303142354402,32.81719885115729,83.94263374930736,84.05488448888667,83.3262751428901,83.80732058505086,36.03902686264572,90.18303044899346
1619069658.084,84.05488448888667,84.02631157335739,83.81456586006007,90.18555656300362,90.47389839086503,32.81719885115729,83.94263374930736,84.05488448888667,83.3262751428901,83.80732058505086,32.97178577462409,90.18303044899346
1619069663.084,84.05488448888667,84.02631157335739,83.81456586006007,90.18555656300362,90.47389839086503,35.68128062172664,83.94263374930736,84.05488448888667,84.02631157335739,83.81456586006007,32.97178577462409,90.18710166186419
1619069668.084,84.05651722691691,84.02631157335739,83.81456586006007,90.18555656300362,90.47389839086503,35.68128062172664,83.95610383805689,84.06008884135807,84.02631157335739,83.81456586006007,32.97178577462409,90.18710166186419
1619069673.084,84.05651722691691,84.03916938534557,83.81456586006007,90.19024091034282,90.4503096451978,35.68128062172664,83.95610383805689,84.06008884135807,84.02631157335739,83.81456586006007,35.39491468153405,90.18710166186419
1619069678.084,84.05651722691691,84.03916938534557,83.81456586006007,90.19024091034282,90.4503096451978,35.76026355803345,83.95610383805689,84.06008884135807,84.03916938534557,83.83640373121459,35.39491468153405,90.19024091034282
1619069683.084,84.06672183960595,84.03916938534557,83.8374241924835,90.19024091034282,90.4503096451978,35.76026355803345,83.95549156129553,84.06672183960595,84.03916938534557,83.83640373121459,35.39491468153405,90.19024091034282
1619069688.084,84.06672183960595,84.05182310507996,83.8374241924835,89.916096226795,90.47269688510859,35.76026355803345,83.95549156129553,84.06672183960595,84.03916938534557,83.83640373121459,35.883172833248864,90.19024091034282
1619069693.084,84.06672183960595,84.05182310507996,83.8374241924835,89.916096226795,90.47269688510859,35.73914512586585,83.95549156129553,84.06672183960595,84.06243590227655,83.81691292097854,35.883172833248864,89.91241741998411
1619069698.084,83.43985248211897,84.05182310507996,81.69363915877254,89.916096226795,90.47269688510859,35.73914512586585,83.93028616795364,81.95610179713434,84.06243590227655,83.81691292097854,35.883172833248864,89.91241741998411
1619069703.084,83.43985248211897,79.02043881875485,81.69363915877254,89.85909924660488,90.21410342169223,35.73914512586585,83.93028616795364,81.95610179713434,84.06243590227655,83.81691292097854,33.1711437742862,89.91241741998411
1619069708.084,83.43985248211897,79.02043881875485,81.69363915877254,89.85909924660488,90.21410342169223,21.467731035647912,83.93028616795364,81.95610179713434,78.98788610427685,80.63419626939769,33.1711437742862,89.85909924660488
